tenid,region,longitude,latitude
E  5701102 ,Mid West,119.22869653707302,-28.175920289344297
E  5701108 ,Mid West,119.57411908767371,-28.172796098309348
E  5701115 ,Mid West,119.73322617774687,-27.554506219629197
E  5701119 ,Mid West,118.88750019932198,-28.52499883941809
E  5701121 ,Mid West,118.7643333002,-28.476992513921143
P  4702047 ,Pilbara,117.01843481283183,-20.836645833215808
E  5701122 ,Mid West,118.8805564094383,-28.497221775341156
E  5701123 ,Mid West,118.87070177700079,-29.08070908445222
E  5701128 ,Mid West,118.8827762003599,-28.890552708814134
E  5701131 ,Mid West,118.96043504887575,-28.261094160685058
E  5701135 ,Mid West,118.92407397202369,-29.021477002232626
E  5701140 ,Mid West,119.23261030895952,-28.030522001649995
E  5701145 ,Goldfields-Esperance,119.4678381185723,-27.206073815597733
E  5701177 ,Mid West,119.46522669249703,-27.506043873348247
E  5701180 ,Mid West,118.6735287911502,-28.804032275486165
P  4702048 ,Pilbara,117.89457524005121,-23.05909559378088
E  5701184 ,Mid West,119.89880573868953,-27.747009450536147
E  5701185 ,Mid West,119.10167352890684,-28.57332903799999
E  5701188 ,Mid West,119.25833354236026,-27.975000005135783
E  5701202 ,Mid West,118.69166683459686,-28.666663359268156
E  5701206 ,Goldfields-Esperance,119.71835672609689,-28.89232069346484
E  5701207 ,Mid West,119.58884397099527,-28.80733715939728
E  5701208 ,Mid West,119.57008313773557,-28.998094020031463
E  5701213 ,Mid West,118.92083264071181,-28.45416510802652
E  5701215 ,Mid West,119.48333292110667,-27.313886447799273
E  5701219 ,Mid West,119.8500004745988,-28.199999556502494
E  5701221 ,Mid West,118.82383144430395,-28.549787100354717
E  5701222 ,Mid West,118.92500021402826,-28.60833326660861
E  5701223 ,Mid West,118.87500493306197,-28.641671209996694
E  5701224 ,Mid West,119.37595888338909,-27.89431988605337
E  5701225 ,Mid West,119.25756858774683,-27.81605523481787
E  5701228 ,Mid West,119.65775513255917,-28.216645637681715
E  5701231 ,Mid West,119.14667546887831,-28.071656378112102
E  5701235 ,Mid West,119.77499799522782,-28.165005182322503
E  5701236 ,Mid West,118.91309814328291,-28.379754792515563
E  5701237 ,Mid West,118.80000033234649,-28.52500018575079
E  5701254 ,Mid West,119.20277881943781,-28.03611073695662
E  5701257 ,Mid West,118.7508210965998,-28.722554348106485
E  5701260 ,Mid West,119.51145051469832,-28.86769477431154
E  5701262 ,Mid West,118.73333389231128,-28.550000569727747
E  5701264 ,Mid West,118.90833272426757,-28.483331322657016
E  5701266 ,Mid West,118.90833272426757,-28.483331322657016
E  5701272 ,Mid West,119.06744869375962,-27.920039830641993
E  5701273 ,Mid West,119.5310295020204,-27.545113469592273
E  5701277 ,Mid West,119.31667122366315,-28.101668787184988
E  5701285 ,Mid West,119.44833323544319,-28.044998856848395
E  5701289 ,Mid West,119.31667122366315,-28.101668787184988
E  5701291 ,Mid West,119.29166745513365,-28.10833331290732
E  5701294 ,Mid West,119.30417270270577,-28.057607270577343
E  5701296 ,Mid West,119.26716851907923,-28.06944970640561
E  5701302 ,Mid West,119.19166737149298,-28.099999375901447
E  5701304 ,Mid West,119.37083575866095,-28.16770679044789
E  5701309 ,Mid West,119.45833383666661,-28.058333293501693
E  5701315 ,Mid West,119.26389007803819,-27.894441531076797
E  5701317 ,Mid West,119.37008624188809,-27.969115096473416
E  5701323 ,Mid West,119.51166512741275,-28.054999318159034
E  5701324 ,Mid West,119.37500134855529,-28.15208420461859
E  5701330 ,Mid West,119.43560936905874,-28.196210640594323
M  0800130 ,Pilbara,116.11389559713928,-21.17930777802679
E  5701334 ,Mid West,119.31667122366315,-28.101668787184988
E  5701335 ,Mid West,119.44833323544319,-28.044998856848395
E  5701339 ,Mid West,119.49166615540928,-28.09999991303431
E  5701341 ,Mid West,119.35151332604478,-28.16212372451415
E  5701355 ,Mid West,119.44833323544319,-28.044998856848395
E  5701356 ,Mid West,119.31667122366315,-28.101668787184988
E  5701360 ,Mid West,119.24166758375085,-28.158333345357725
E  5701366 ,Mid West,119.31667122366315,-28.101668787184988
E  5701371 ,Mid West,119.20833396649967,-28.075000009338673
E  5701373 ,Mid West,119.52500063876387,-28.124999888288507
E  5701374 ,Mid West,119.33994404645051,-28.165232628305834
E  5701375 ,Mid West,119.45277887491797,-28.1994466491649
E  5700888 ,Mid West,119.54418230483297,-27.394386556825744
E  5701376 ,Mid West,119.05071290216043,-28.2618004581572
E  5701381 ,Mid West,119.01500112493369,-28.238332165230453
P  4702049 ,Pilbara,119.7500166750842,-23.267186016764462
P  4702050 ,Pilbara,116.93886958279892,-21.04258440644904
E  5701387 ,Mid West,119.07908188690432,-28.57271753578658
E  5701395 ,Goldfields-Esperance,119.33167126730824,-27.220318490624056
E  5701396 ,Mid West,119.40833400038998,-28.18333262303432
E  5701401 ,Mid West,119.11285350046496,-27.353013288914227
E  5701405 ,Mid West,119.41287814943831,-27.58105008744826
E  5701407 ,Mid West,119.48981494763738,-27.637949434276507
E  5701408 ,Mid West,119.41249926763845,-27.591664957564596
E  5701409 ,Mid West,119.15944995207215,-28.219443886297018
E  5700921 ,Mid West,119.24210987290071,-27.991239948728722
E  5701411 ,Mid West,118.84166623502531,-28.766645217357176
E  5701412 ,Mid West,118.82666621525405,-28.548331561360428
E  5701413 ,Mid West,119.35972063011569,-28.21805635360719
E  5701416 ,Mid West,119.49444270953143,-27.74166531052087
E  5701417 ,Mid West,119.40833297974727,-27.66666544524621
E  5701421 ,Mid West,119.60441329165754,-27.49242944303466
E  5701422 ,Mid West,118.6250001753437,-28.683330056980306
E  5701423 ,Goldfields-Esperance,119.55118551455489,-27.248803032077
E  5701424 ,Goldfields-Esperance,119.50319600639978,-27.195505130751535
E  5701425 ,Mid West,118.85833349333778,-28.608331542148534
E  5701426 ,Goldfields-Esperance,119.27499770153263,-27.191661274703993
E  5701430 ,Goldfields-Esperance,119.36499648283167,-27.251663952215623
E  5701473 ,Mid West,118.88333118006038,-28.833332333512413
E  5701434 ,Mid West,119.07125573322966,-28.15957522947315
E  5701435 ,Mid West,119.0578502803304,-28.99332830508376
E  5701437 ,Mid West,119.04166468162262,-27.366664082808857
E  5701441 ,Mid West,119.45833177851279,-27.266665187635084
E  5701448 ,Mid West,118.85277547915885,-28.922217814644824
P  4702053 ,Pilbara,116.88630513962266,-20.95023999081336
E  5701452 ,Mid West,119.84656987139898,-28.216176775953222
E  5701453 ,Mid West,119.49166577563491,-27.424999230332688
E  5701454 ,Mid West,119.50833236215256,-27.44166595152911
E  5701455 ,Mid West,119.00833347771353,-28.6249982473439
E  5701457 ,Mid West,119.92500020596053,-27.991665005709525
E  5701458 ,Goldfields-Esperance,119.82651915170096,-28.451870376612558
E  5701474 ,Mid West,118.94500029910068,-28.904998611490488
M  1501816 ,Goldfields-Esperance,121.43072586154628,-31.277772868914393
E  5701460 ,Mid West,119.68494509623997,-28.216084524643634
E  5701461 ,Goldfields-Esperance,119.85065565004552,-28.58781074492887
E  5701462 ,Mid West,119.25277860682047,-27.952777349823624
E  5701463 ,Mid West,119.48542335573295,-27.41217009674823
E  5701464 ,Goldfields-Esperance,119.40277764257998,-27.21759092257759
E  5701465 ,Mid West,119.54166554906804,-27.3416666004078
E  5701466 ,Mid West,119.51388839635472,-27.26666526352518
E  5701468 ,Mid West,119.45833246474511,-27.458332592144334
E  5701469 ,Mid West,119.42499859819974,-27.34166592523156
E  5701470 ,Mid West,119.40833184459352,-27.291665891953947
E  5701475 ,Mid West,118.93807897935218,-29.024983092205684
E  5701476 ,Goldfields-Esperance,118.55833366223948,-29.066656965998305
E  5701477 ,Mid West,118.80833334710071,-28.966663323134078
E  5701478 ,Mid West,119.89166684145077,-27.683332698742543
E  5701479 ,Mid West,118.85000063000285,-28.14166293902877
E  5700405 ,Mid West,119.5757068000819,-27.424346091398913
E  5700417 ,Mid West,119.50899766058426,-27.407569183370185
E  5700549 ,Mid West,119.64181395251026,-28.916505200814452
E  5700553 ,Mid West,119.63887653870405,-28.80040317807019
E  5700577 ,Mid West,119.948334300149,-27.98833210796335
E  5700874 ,Mid West,119.50833216194081,-27.40833241520563
E  5700675 ,Mid West,119.94582467634828,-27.86872687341959
E  5700681 ,Mid West,118.92464951496383,-28.556051002143445
E  5700687 ,Mid West,119.55807115036335,-27.44069877110596
E  5700738 ,Mid West,119.66411684357898,-28.82238595439315
E  5700769 ,Mid West,119.10564328790872,-27.434865372552014
E  5700770 ,Mid West,119.06110775137114,-27.32499938054807
E  5700793 ,Mid West,119.55831009671365,-27.382363261988793
E  5700807 ,Mid West,119.53478637333988,-27.439523035304585
E  5700823 ,Mid West,119.55833222981613,-27.424999365513234
E  5700824 ,Mid West,119.52479633305909,-27.40832708806431
E  5700945 ,Mid West,119.52699331778425,-27.390093325729456
E  5700962 ,Mid West,119.92915563099201,-27.903108715867944
E  5700978 ,Mid West,118.68834750159597,-28.654995006372875
E  5700982 ,Mid West,118.76071751445785,-28.572616969886454
E  5700983 ,Mid West,118.69139761300156,-28.75929463946849
E  5700984 ,Mid West,119.17443262867295,-28.09517702587831
E  5700985 ,Mid West,118.87430789859958,-28.58562548810777
E  5800500 ,Mid West,118.39466227179435,-28.270798778225355
E  5700986 ,Mid West,118.76101156683181,-28.69046526621376
E  5700996 ,Mid West,119.02916394264089,-27.31249894715178
E  5800232 ,Mid West,118.39927613152716,-28.354431915312738
E  5800236 ,Mid West,118.43011381456476,-28.29112215063898
E  5800282 ,Mid West,118.43125382951322,-28.314583660926893
E  5800335 ,Mid West,117.81901608704769,-27.685992849667205
E  5800473 ,Mid West,117.78382013897347,-28.264219203990784
P  4702054 ,Pilbara,116.93561762249145,-21.047999208737064
P  4702058 ,Pilbara,116.64808832809256,-20.848804851749197
E  5800485 ,Mid West,118.4423968057782,-28.211952184374592
E  5800501 ,Mid West,118.51318509902258,-28.02444892857851
E  5800502 ,Mid West,118.46879378672381,-28.087862223952413
E  5800503 ,Mid West,118.40604415935003,-28.111671137473063
E  5800507 ,Mid West,117.80792270644626,-27.717943662250185
E  5800510 ,Mid West,117.93537806039765,-27.807747981425795
E  5800517 ,Mid West,117.88554010220673,-27.96035536340088
E  5800520 ,Mid West,118.4250001522528,-28.34166664403417
E  5800521 ,Mid West,118.47499999674712,-28.291661565968038
E  5800522 ,Mid West,118.36666682213645,-28.38333038579378
E  5800524 ,Mid West,117.72500268219457,-28.18333060813414
E  5800525 ,Mid West,117.82040052059355,-27.895001985277585
E  5800528 ,Mid West,118.30474686019501,-27.808816230955983
E  5800534 ,Mid West,117.83029878738364,-28.18396743522922
E  5800540 ,Mid West,117.73446894697682,-28.113199234003446
E  5800542 ,Mid West,117.79404675344166,-27.786904531025904
E  5800543 ,Mid West,117.92338218056447,-27.696907172900303
P  4702059 ,Pilbara,116.91965634990989,-21.020306310813968
P  4702060 ,Pilbara,116.92069073359457,-21.017905000269202
P  4702061 ,Pilbara,116.64418485004006,-20.849854431225353
E  5800544 ,Mid West,117.82470916544591,-27.724098696196066
E  5800545 ,Mid West,118.51540219790752,-28.25073717053689
E  5800551 ,Mid West,118.3510471800282,-28.01561996453347
E  5800552 ,Mid West,118.27816090515444,-28.247605286741422
E  5800553 ,Mid West,118.38261758335953,-28.101014021506767
E  5800555 ,Mid West,118.60457593406845,-28.352110576460223
E  5800563 ,Mid West,118.37268020484836,-27.997399685928283
E  5800567 ,Mid West,118.53765995341598,-27.961886652786934
E  5800570 ,Mid West,118.39374965253695,-27.72291589414544
E  5800571 ,Mid West,118.60833370283999,-28.458333942077402
E  5800574 ,Mid West,117.90694058791442,-28.12508769882274
E  5800579 ,Mid West,117.92508577572364,-28.00823009565215
E  5800582 ,Mid West,117.94166689369133,-28.04166662860501
E  5800584 ,Mid West,117.88296211020943,-27.828111666996914
E  5800585 ,Mid West,118.01331990006831,-28.122814690265947
P  4702062 ,Pilbara,116.93487771123385,-20.933430013337198
P  4702063 ,Pilbara,116.92724643806889,-20.936148155440936
E  5800596 ,Mid West,118.56799516475486,-28.254988138627635
E  5800597 ,Mid West,118.54903221876936,-28.14927552504767
E  5800599 ,Mid West,118.5297276064451,-28.23665565964125
E  5800604 ,Mid West,118.4082796209746,-28.29108376175969
E  5800610 ,Mid West,117.68141165145983,-27.91089650064437
E  5800612 ,Mid West,117.90833323765686,-27.79999950014798
E  5800618 ,Mid West,118.31590449494067,-28.209846025465072
E  5800619 ,Mid West,118.47935792335196,-28.465984225340264
P  4702064 ,Pilbara,116.93036439726339,-20.93636645327514
E  5800621 ,Mid West,118.4340708758786,-28.38731808671803
E  6302108 ,Goldfields-Esperance,121.65833350925193,-31.891666777566417
E  5800622 ,Mid West,117.88677185521037,-27.73166468764383
E  5800623 ,Mid West,117.95118855825542,-27.80594892515063
E  5800624 ,Mid West,117.96346092376201,-27.917302345884544
E  5800625 ,Mid West,117.77309395425469,-27.841275585893634
E  5800628 ,Mid West,117.90658900364859,-28.182717727857696
E  5800629 ,Mid West,117.59122146655328,-27.693459534616437
E  5800631 ,Mid West,118.28712054506413,-28.383320014725243
E  5800632 ,Mid West,117.74106125658825,-28.04149540532747
E  5800633 ,Mid West,118.513324098907,-28.32832723229522
E  5800634 ,Mid West,118.39666298881163,-27.850000945297978
E  5901068 ,Mid West,116.92606281265671,-29.13513263527125
E  5901199 ,Mid West,116.89689332693541,-28.730238653720747
E  5901240 ,Mid West,116.35612192957433,-28.751909207339338
P  4702065 ,Pilbara,116.92957028835544,-20.934179593478312
E  5901241 ,Mid West,116.40581487819122,-28.72366239527174
E  5901242 ,Mid West,116.29115965441642,-28.71096819643373
E  5901268 ,Mid West,117.20326326505838,-29.04885476639043
E  5901274 ,Mid West,116.41229075504812,-28.781575619158602
E  5901275 ,Mid West,116.46590962787306,-28.77347871421248
E  5901324 ,Mid West,117.00722086818631,-29.17910983385192
E  5901327 ,Mid West,116.99788971434859,-29.099619548362746
E  5901328 ,Mid West,117.0179092739271,-28.886459283033233
E  5901329 ,Mid West,116.92876346183203,-28.879764521997505
E  5901333 ,Mid West,116.99238515723377,-29.108333035954836
E  5901350 ,Mid West,116.47931617529136,-28.656142161098
E  5901508 ,Mid West,116.82759836324459,-28.514773171085725
E  5901690 ,Mid West,116.74404478574354,-29.251189623553955
E  5901696 ,Mid West,117.17524057443285,-29.09266649448975
P  4702066 ,Pilbara,116.92975125379408,-20.932238578293372
E  5901709 ,Mid West,117.28576619704988,-27.846605075230173
E  5901723 ,Mid West,117.24166673671229,-29.083332812717703
E  5901775 ,Mid West,117.74394744273897,-28.608158687949082
E  5901904 ,Mid West,117.16810705132129,-27.83150670657399
E  5901906 ,Mid West,117.2908809964973,-27.836781581300137
E  5901952 ,Mid West,116.94166654206613,-29.224999818927262
E  5901960 ,Mid West,117.77500010764565,-28.54166676683629
E  5901966 ,Mid West,117.21458349531265,-29.097916592818148
E  5901989 ,Mid West,116.77189785941049,-28.289513748561237
E  5901996 ,Mid West,117.15151214355552,-29.046248781412853
E  5901997 ,Mid West,117.24166671444642,-29.05833413338159
E  5902009 ,Mid West,117.82638980548224,-28.91250153315296
E  5902043 ,Mid West,117.22523236815155,-29.57388091202119
E  5902053 ,Mid West,117.22244038159096,-27.76474512000888
E  5902055 ,Mid West,117.62685347580796,-29.293518254330035
E  5902077 ,Mid West,116.72712397075868,-28.170125284339875
P  4702067 ,Pilbara,116.93283885364602,-20.933518246410948
E  5902079 ,Mid West,117.25425013570373,-29.398812794322318
E  5902092 ,Mid West,117.6751429112515,-29.30344150613109
E  5902104 ,Mid West,117.15873369806872,-29.092024418512104
E  5902110 ,Mid West,117.26964015598853,-29.46660321573422
E  5902137 ,Mid West,116.09238832823642,-27.936787852641903
E  5902140 ,Mid West,116.77337791593494,-28.208573820915056
E  5902145 ,Mid West,117.78514907278125,-28.706721148337806
E  5902146 ,Mid West,117.81458464680387,-28.418745869605274
E  5902147 ,Mid West,117.73874842500075,-28.612000333777925
E  5902150 ,Mid West,117.2202943820834,-27.706560596237587
E  5902152 ,Mid West,116.69164173459085,-28.20839519647775
E  5902153 ,Mid West,117.00833306319907,-28.925000121999528
E  5902156 ,Mid West,116.28770818117805,-28.652578470471163
E  6302495 ,Goldfields-Esperance,121.50833339796131,-31.99166474647342
E  5902157 ,Mid West,117.74583709363793,-28.22416694636273
P  4702068 ,Pilbara,116.93696190379555,-20.9334589978121
E  5902163 ,Mid West,116.46466503919497,-29.071400520970073
E  5902170 ,Mid West,116.5250015849548,-28.223524262152804
E  5902173 ,Mid West,116.34272050353457,-28.742052957961413
E  5902181 ,Mid West,116.436661344903,-28.908329300042883
E  5902183 ,Mid West,116.87144923871624,-29.277476345509104
E  5902187 ,Mid West,116.78055521031769,-28.452777468204996
E  5902196 ,Mid West,116.8416907258741,-28.247249459526707
E  5902197 ,Mid West,116.98096387299688,-28.90154119101654
E  5902198 ,Mid West,117.00500126056073,-28.971663203245544
E  5902227 ,Mid West,116.77499288246656,-28.5099987380902
E  5902234 ,Mid West,116.97370266141643,-29.217491600353505
E  5902236 ,Mid West,116.97544458114953,-28.991877348154727
E  5902239 ,Mid West,115.93589854092711,-27.99788998920665
E  5902240 ,Mid West,116.10667026536802,-27.965006276487546
E  5902243 ,Mid West,116.88843349237258,-28.52816437716773
E  5902244 ,Mid West,116.75833336839435,-28.324998949850393
E  5902247 ,Mid West,116.99166650581265,-28.949999388670882
E  5902252 ,Mid West,116.44250419364516,-28.5266557614247
E  5902254 ,Mid West,116.85833305281352,-29.225000142662378
E  5902257 ,Mid West,118.45968630713936,-29.004719723805557
E  5902308 ,Mid West,117.07056216807655,-28.964345205920807
